search_id,street_no,street_dir,street,street_typ,unit_no,zip,results_num,possible_matches_num
3582,3461,SW,BARBUR,BLVD,2,97239,4,1
3583,841,SW,Gaines,ST,2008,97239,220,1
3584,600,SE,MARION,ST,406,97202,56,1
3585,7120,SE,RAMONA,ST,,97206,0,0
3586,305,N,HAYDEN BAY,DR,BLG J,97217,1,0
3587,255,SW,HARRISON,ST,1A,97201,222,6
3588,1715,NE,AINSWORTH,ST,,97211,2,2
3589,6036,SW,HAINES,ST,,97219,0,0
3590,14904,NW,Mill,RD,G,97231,1,1
3591,731,SW,KING,AVE,#3,97205,18,0
3592,4540,SW,11TH,ST,,97080,2,2
3593,1121,SE,SHERMAN,ST,,97214,2,2
3594,3506,SE,66TH,AVE,,97206,6,6
3595,11574,SE,BROOKLYN,ST,,97266,2,2
3596,1234,SW,18TH,AVE,303,97205,52,1
3597,1620,NE,BROADWAY,ST,432,97232,91,0
3598,323,NW,13TH,AVE,403,97209,16,1
3599,1949,SE,PALMQUIST,RD,110,97080,245,2
3600,7325,SE,MILWAUKIE,AVE,,97202,6,6
3601,5005,SW,MITCHELL,ST,7,97221,15,1
3602,1410,NW,KEARNEY,ST,624,97209,130,1
3603,1926,W,Burnside,,1410,97209,265,1
3604,1133,NW,11TH,AVE,311,97209,66,1
3605,1001,NW,LOVEJOY,ST,910,97209,129,1
3606,1411,N,ALBERTA,ST,8,97217,13,1
3607,2454,NW,Westover,RD,A 303,97210,30,0
3608,16102,SE,Nehalem,ST,,97236,1,1
3609,2710,SE,141ST,AVE,7,97236,15,1
3610,907,NE,COCHRAN,AVE,,97030,1,1
3611,1930,SW,River,DR,904,97201,72,1
3612,1009,NW,HOYT,ST,214,97209,42,1
3613,720,NW,NAITO,PKWY,D11,97209,25,1
3614,6808,SE,GLADSTONE,ST,,97206,0,0
3615,11437,SW,Military,RD,,97219,1,1
3616,2525,N,KILLINGSWORTH,ST,203,97217,30,1
3617,2245,SW,PARK,PL,,97205,38,38
3618,908,SW,Gaines  No.11,ST,11,97239,0,0
3619,1926,W,Burnside,ST,1609,97209,265,1
3620,1926,W,BURNSIDE,ST,506,97209,265,1
3621,700,NE,183RD,AVE,5,97230,25,2
3622,3707,SW,52ND,PL,2,97221,9,1
3623,5008,N,DELAWARE,AVE,,97217,2,2
3624,6111,SE,84TH,AVE,,97266,0,0
3625,2024,SW,HOWARDS,WAY,#401,97201,31,0
3626,2445,NW,WESTOVER,RD,416,97210,66,1
3627,1500,SW,Park,AVE,222,97201,136,1
3628,841,SW,Gaines,ST,608,97239,220,1
3629,1930,SW,RIVER,DR,1004,97201,72,1
3630,1420,NW,Lovejoy,ST,323,97209,205,1
3631,15420,NE,KNOTT,ST,#9,97230,27,0
3632,845,N,Watts,ST,,97217,1,1
3633,7937,SW,40TH,AVE,K,97219,12,1
3634,1204,NE,53RD,AVE,,97213,0,0
3635,12545,SE,MAIN,ST,,97233,1,1
3636,601,NE,74th,,,97213,1,1
3637,12857,SE,STARK,ST,A27,97233,1,1
3638,1930,SW,RIVER,DR,504,97201,72,1
3639,,,23rd,,,97202,0,0
3640,2015,NW,FLANDERS,ST,411,97209,72,1
3641,12500,SE,MAIN,ST,,97233,1,1
3642,3639,SW,52ND,PL,,97221,1,1
3643,887,N,HARBOUR,DR,,97217,2,2
3644,37100,E,HISTORIC COLUMBIA RI,HWY,,97019,0,0
3645,2021,SW,29TH,ST,70,97060,1,1
3646,1526,NE,24TH,AVE,205,97232,21,1
3647,1030,NW,JOHNSON,ST,613,97209,68,1
3648,1900,SW,RIVER,DR,DM604,97201,68,0
3649,6716,N,Pittsburg,AVE,,97203,1,1
3650,841,SW,GAINES,ST,421,97239,220,1
3651,2538,NW,THURMAN,ST,401,97210,17,1
3652,4106,NE,Grand,AVE,,97211,1,1
3653,1304,SE,ASH,ST,H,97214,10,1
3654,1926,W,Burnside,ST,1607,97209,265,1
3655,8302,SW,65th,AVE,,97219,1,1
3656,411,NW,FLANDERS,ST,404,97209,65,1
3657,2351,NW,WESTOVER,RD,803,97210,112,1
3658,401,N,TOMAHAWK ISLAND,DR,18,97217,1,0
3659,3140,SW,CARSON,ST,,97219,1,1
3660,11848,SE,MORRISON,ST,,97216,1,1
3661,1440,NE,223RD,AVE,35,97060,229,1
3662,10634,NE,PACIFIC,ST,,97220,2,2
3663,7509,SE,21ST,AVE,,97202,0,0
3664,5828,SE,FLAVEL,ST,,97206,0,0
3665,535,,MAIN,ST,,97024,0,0
3666,3962,SE,HAWTHORNE,BLVD,,97214,13,12
3667,6916,N,CHARLESTON,AVE,6916,97203,1,0
3668,1500,SW,5TH,AVE,2305,97201,160,1
3669,7510,SE,52nd Ave,,,97206,0,0
3670,3601,SW,RIVER,PKWY,323,97239,314,1
3671,2448,NW,Westover,RD,E401,97210,10,0
3672,11945,SE,HOLGATE,BLVD,,97266,1,1
3673,240,,MAIN,ST,,97024,0,0
3674,1730,NE,HOGAN,DR,,97030,1,1
3675,2087,NW,OVERTON,ST,201,97209,14,1
3676,5911,NE,10th,AVE,,97211,1,1
3677,3017,NE,60TH,AVE,,97213,2,2
3678,10623,NE,FREMONT,ST,#6,97220,6,0
3679,15350,NE,Sandy    (Unit A),BLVD,,97230,0,0
3680,420,NW,11TH,AVE,718,97209,141,1
3681,2454,NW,Westover,RD,A 304,97210,30,0
3682,15907,NE,Russell,ST,,97230,1,1
3683,1810,NW,EVERETT,ST,201,97209,14,1
3684,841,SW,GAINES,ST,1704,97239,220,1
3685,1420,NW,20TH,AVE,504,97209,26,1
3686,3928,SE,99th,AVE,,97266,1,1
3687,16000,SE,POWELL,BLVD,41,97236,158,4
3688,2919,SE,WOODWARD,ST,7,97202,10,1
3689,1526,NE,24TH,AVE,102,97232,21,1
3690,44,,EAGLE CREST,DR,10,97035,0,0
3691,16000,SE,POWELL,BLVD,31,97236,158,1
3692,1455,NE,KANE,DR,3,97030,1,0
3693,1500,SW,PARK,AVE,225,97201,136,1
3694,821,SE,29TH-6,AVE,6,97214,0,0
3695,15045,NE,SACRAMENTO,ST,67,97230,8,1
3696,12506,SE,STARK,ST,f,97233,8,1
3697,14811,NE,SACRAMENTO,ST,94,97230,8,1
3698,1900,SW,RIVER,DR,TH112,97201,68,0
3699,2323,SW,PARK,PL,503B,97205,1,0
3700,915,SE,35TH,AVE,407,97214,28,1
3701,5922,SE,134th,AVE,,97236,1,1
3702,585,SE,148TH,AVE,,97233,1,1
3703,309,N,Bridgeton,RD,SlipB,97217,7,0
3704,12835,N,Image Canoe,,,97217,2,2
3705,836,SW,Curry,ST,1702,97239,91,1
3706,1503,N,HAYDEN ISLAND,DR,117,97217,375,0
3707,2730,NE,PRESCOTT,ST,,97211,0,0
3708,12461,N,WESTSHORE,DR,,97217,0,0
3709,6902,N,ARMOUR,ST,,97203,0,0
3710,922,NW,11TH,AVE,904,97209,140,1
3711,4925,SE,HENRY (Fixer),ST,,97206,0,0
3712,7226,N,VANCOUVER,AVE,,97217,0,0
3713,3930,SE,162ND,AVE,#11,97236,113,0
3714,14922,NE,ROSE,PKWY,,97230,1,1
3715,5300,SW,LANDING,SQ,19A,97239,8,0
3716,2428,NE,Hancock,AVE,,97212,1,0
3717,7545,N,EDGEWATER,AVE,,97203,1,0
3718,949,NW,OVERTON,ST,702,97209,184,1
3719,1912,SW,Idaho,,,97239,2,2
3720,838,SE,38th,AVE,305,97214,28,1
3721,1441,N,Marine,DR,,97217,7,7
3722,2630,N,HAYDEN ISLAND,DR,#7,97217,103,0
3723,302,NE,ROBERTS,AVE,,97030,5,5
3724,1910,SW,18TH,AVE,34,97201,26,1
3725,1221,SW,10TH,AVE,1704,97205,228,1
3726,5928,SE,136TH,AVE,,97236,0,0
3727,333,NW,9 (Penthse Finishes),AVE,405,97209,0,0
3728,291,SE,162ND AVENUE,,304,97233,0,0
3729,5270,SW,LANDING,SQ,23-A,97239,6,1
3730,189,N,HAYDEN BAY,DR,,97217,1,1
3731,2250,N,BROUGHTON,DR,,97217,2,2
3732,8722,NE,HASSALO,ST,3,97220,1,0
3733,47,,EAGLE CREST,DR,13,97035,0,0
3734,1841,SE,54TH,AVE,,97215,2,2
3735,3601,SW,River,PKWY,1314,97239,314,1
3736,1500,SW,11th Unit 602,,602,97201,0,0
3737,1926,W,Burnside,,610,97209,265,1
3738,2742,SE,138TH,AVE,121,97236,5,1
3739,1635,N,Jantzen,AVE,,97217,4,4
3740,9230,SE,DIVISION,ST,203,97266,9,1
3741,14915,NE,SACRAMENTO,ST,14,97230,8,1
3742,3885,SW,CANBY,ST,,97219,1,1
3743,455,SW,HAMILTON,CT,704,97239,21,1
3744,1125,NW,9TH,AVE,110,97209,153,1
3745,2797,NE,RENE,AVE,25C,97030,1,0
3746,441,NE,GRAHAM,ST,,97212,1,1
3747,5332,SE,HENDERSON,ST,,97206,1,1
3748,1620,NE,BROADWAY,ST,530,97232,91,0
3749,111,SW,HARRISON,ST,10A,97201,170,1
3750,3601,SW,RIVER,PKWY,211,97239,314,6
3751,11400,NW,Damascus,ST,,97229,0,0
3752,3115,SW,CASCADE DR.,DR,,97205,0,0
3753,3611,SW,VESTA,ST,,97219,1,1
3754,1010,NW,NAITO,PKWY,#M7,97209,17,0
3755,2303,NW,STIMPSON,LN,,97229,1,1
3756,19609,NE,Marine,DR,f-3,97230,194,0
3757,1221,SW,10TH,AVE,1114,97205,228,1
3758,2530,SE,26th,AVE,305,97202,30,1
3759,821,NW,11TH,AVE,507,97209,68,1
3760,949,NW,OVERTON,,311,97209,184,1
3761,949,NW,OVERTON,,1412,97209,184,1
3762,647,NE,SUMNER,ST,,97211,0,0
3763,1429,NW,22ND,AVE,3,97210,2,1
3764,6618,SE,71ST,AVE,,97206,0,0
3765,10071,NW,JACK,LN,83,97229,1,1
3766,8001,SE,Powell,BLVD,,97206,61,61
3767,3508,NE,138th,AVE,,97035,1,0
3768,2622,SE,ELLIOT,DR,,97080,1,0
3769,2915,NE,ROCKY BUTTE,RD,,97220,0,0
3770,333,NW,9TH,AVE,703,97209,185,1
3771,333,NW,9TH,AVE,1112,97209,185,1
3772,3601,SW,River,PKWY,515,97239,314,1
3773,21100,NE,SANDY,BLVD,#63,97024,258,0
3774,19609,NE,Marine,DR,D-4,97230,194,0
3775,1255,NW,9th,AVE,1402,97209,194,1
3776,316,SE,SPOKANE,ST,,97202,1,1
3777,3841,SW,CANBY,ST,,97219,1,1
3778,210,SW,GAINES,ST,,97239,1,1
3779,26,,CONDOLEA,DR,,97035,0,0
3780,3601,SW,River,PKWY,307,97239,314,1
3781,990,SW,FOX,PL,,97060,1,1
3782,2006,SE,Morrison,ST,C,97214,8,1
3783,5645,SE,84TH,AVE,,97266,0,0
3784,2150,NE,HOGAN,DR,,97030,1,1
3785,1414,SW,3RD,AVE,2904,97201,73,2
3786,3601,SW,RIVER,PKWY,2210,97239,314,1
3787,841,SW,GAINES,ST,1300,97239,220,1
3788,2452,NW,THURMAN,ST,,97210,1,0
3789,132,SE,73RD,AVE,,97215,1,1
3790,31,,BECKET,ST,,97035,0,0
3791,1920,SW,RIVER-THE STRAND,DR,J1105,97201,0,0
3792,1641,SW,COMUS,ST,,97219,1,1
3793,6600,SE,DIVISION - 308,ST,308,97206,0,0
3794,14945,NE,SACRAMENTO,ST,34,97230,8,1
3795,520,SW,FLORIDA,ST,,97219,1,1
3796,1500,SW,11TH,AVE,202,97201,146,1
3797,664,NE,FLEMING,AVE,A-68,97030,1,1
3798,725,NW,10TH,AVE,313,97209,39,1
3799,3601,SW,River,PKWY,337,97239,314,1
3800,111,SW,HARRISON,ST,12B,97201,170,1
3801,2834,SE,15th,AVE,,97202,1,1
3802,4909,SE,63RD,AVE,,97206,0,0
3803,21550,NE,WILLOW GLEN 179A,RD,179-A,97024,0,0
3804,1255,NW,9TH,AVE,119,97209,194,3
3805,1500,SW,PARK,AVE,327,97201,136,1
3806,8712,N,DECATUR,ST,302,97203,32,1
3807,1209,SW,6TH,AVE,203,97204,53,1
3808,2154,NW,VILLAGE,CIR,,97229,1,1
3809,9445,N,SAINT LOUIS,AVE,,97203,1,0
3810,937,NW,GLISAN,ST,634H,97209,131,0
3811,16000,SE,POWELL,BLVD,38,97236,158,2
3812,3709,SE,73RD,AVE,,97206,2,2
3813,1436,SW,Taylors Ferry,,,97219,0,0
3814,4411,NE,Killingsworth,ST,108,97218,5,1
3815,2710,SE,138TH,AVE,49,97236,9,2
3816,709,SW,"16TH, UNIT 208",AVE,,97205,0,0
3817,905,N,harbour,DR,21,97212,35,0
3818,115,NE,59th,AVE,,97213,1,1
3819,11938,N,JANTZEN BEACH,AVE,,97217,1,1
3820,900,NE,FRANCIS,AVE,25,97030,165,1
3821,7835,SE,92ND,AVE,31,97266,32,1
3822,117,N,HAYDEN BAY,DR,,97217,1,1
3823,3601,SW,RIVER,PKWY,1207,97239,314,1
3824,9926,SE,CLATSOP,ST,,97266,1,0
3825,15420,NE,KNOTT,ST,15,97230,27,1
3826,3601,SW,River,PKWY,1016,97239,314,1
3827,4309,SE,65TH,AVE,,97206,0,0
3828,1009,NW,HOYT,ST,212,97209,42,1
3829,12024,SE,PINE,,,97216,1,1
3830,200,SW,FLORENCE,AVE,H-12,97080,135,0
3831,2031,NW,VILLAGE,CIR,,97229,1,1
3832,821,NW,11TH,AVE,101,97209,68,1
3833,7703,SE,16TH,AVE,,97202,0,0
3834,2334,NW,EDGEWOOD,PL,,97229,1,1
3835,9234,SE,Division,,114,97266,14,1
3836,4149,SW,Freeman,ST,,97219,0,0
3837,111,SW,HARRISON,ST,6G,97201,170,1
3838,15858,NE,DAVIS,ST,Lt 14,97230,1,0
3839,12825,N,IMAGE CANOE,AVE,,97217,3,3
3840,900,NE,FRANCIS,AVE,32,97030,165,1
3841,1420,NW,LOVEJOY,ST,204,97209,205,3
3842,131,SE,73RD,AVE,131,97215,1,1
3843,841,SW,GAINES,ST,614,97239,220,1
3844,14935,NE,SACRAMENTO,ST,22,97230,8,1
3845,2055,SW,PARK,AVE,,97201,1,0
3846,1535,N,Pier  99,ST,C02,97217,18,0
3847,9234,SE,DIVISION,ST,101,97266,14,1
3848,1455,N,Killingsworth,ST,418,97217,68,1
3849,922,NW,11TH,AVE,902,97209,140,1
3850,12750,SE,Strak,ST,,97233,0,0
3851,722,NW,24TH,AVE,108,97210,20,1
3852,8819,SE,ELLIS,ST,11,97266,14,1
3853,7929,SW,40TH,AVE,N,97219,18,18
3854,1274,SE,182ND,AVE,,97233,6,5
3855,1811,NW,COUCH,ST,105,97209,57,1
3856,1414,SW,3RD,AVE,2403,97201,73,1
3857,12615,SE,MAIN,ST,,97233,1,1
3858,7032,NE,15TH,AVE,,97211,0,0
3859,3601,SW,River,PKWY,329,97239,314,1
3860,2350,SE,112TH,AVE,,97216,0,0
3861,1100,SE,111th,AVE,,97216,1,1
3862,4768,W,Powell,BLVD,,97030,24,13
3863,1001,NW,LOVEJOY 303,,303,97209,0,0
3864,1001,NW,LOVEJOY,ST,303,97209,129,1
3865,1816,SW,18TH,AVE,1,97201,6,1
3866,22043,NE,BRAMBLE,WAY,,97024,0,0
3867,2109,NW,IRVING,ST,307,97210,56,1
3868,272,,CERVANTES,,,97035,0,0
3869,15510,NE,KNOTT,ST,6,97230,28,1
3870,2525,N,KILLINGSWORTH,ST,205,97217,30,1
3871,1654,SW,58TH,AVE,1,97221,0,0
3872,8032,N,BURLINGTON,AVE,,97203,1,1
3873,2158,NW,VILLAGE,CIR,,97229,1,1
3874,111,SW,HARRISON,ST,23D,97201,170,1
3875,1926,W,BURNSIDE,ST,812,97209,265,1
3876,2224,N,Lombard,ST,,97217,3,3
3877,4341,NE,HALSEY,ST,21,97213,7,1
3878,21544,NE,WILLOW GLEN 180A,RD,180-A,97024,0,0
3879,1025,NW,COUCH,ST,515,97209,136,1
3880,525,SE,MARION,ST,9,97202,25,1
3881,7909,SW,31ST,AVE,,97219,15,13
3882,1400,NW,IRVING,ST,529,97209,192,1
3883,923,NE,68TH,AVE,923,97213,2,1
3884,1726,NE,HOGAN,DR,,97030,1,1
3885,1400,NW,IRVING,ST,312,97209,192,1
3886,514,NE,MORRIS,ST,,97212,0,0
3887,3601,SW,River,PKWY,1400,97239,314,1
3888,1830,NW,Riverscape,ST,H 310,97209,79,0
3889,1500,SW,PARK,AVE,409,97201,136,1
3890,2454,NW,Westover,,A302,97210,30,0
3891,4417,SE,Jones,LN,,97060,1,1
3892,937,NW,GLISAN,ST,737B,97209,131,0
3893,5630,SW,RIVERSIDE,LN,5,97239,26,3
3894,4692,SW,COMUS,PL,,97219,1,1
3895,4990,SW,LANDING,DR,101,97239,13,1
3896,1500,SW,11th,AVE,1006,97201,146,1
3897,8511,N,HURST,AVE,,97203,2,2
3898,1221,SW,10,AVE,1103,97205,228,0
3899,2915,NE,Marine Dr,,A-4,97211,0,0
3900,8403,NE,FREMONT,ST,,97220,3,2
3901,790,SE,WEBBER,ST,308,97202,47,1
3902,1811,NW,Couch,,204,97209,57,1
3903,8401,SE,23RD,AVE,,97202,2,1
3904,5027,NE,31ST,AVE,,97211,1,1
3905,1410,NW,KEARNEY,ST,526,97209,130,1
3906,1132,SW,19TH,AVE,604,97205,87,1
3907,910,NW,NAITO,PKWY,I-7,97209,25,1
3908,6246,SW,GARDEN HOME-NOT BUSY,RD,,97219,0,0
3909,2056,NE,11th,AVE,7,97212,2,0
3910,1926,W,BURNSIDE,ST,808,97209,265,1
3911,2537,NW,THURMAN,ST,201,97210,13,1
3912,3641,SW,52nd,PL,,97221,2,1
3913,825,SW,Stephenson,CT,,97219,1,1
3914,3601,SW,RIVER,PKWY,1508,97239,314,1
3915,7910,SW,31st Unit 303,AVE,303,97219,0,0
3916,2351,NW,Westover,,802,97210,112,1
3917,1420,NW,LOVEJOY,ST,718,97209,205,1
3918,552,SW,EASTMAN,PKWY,,97080,1,1
3919,21908,,Larkspur  67C,,67-C,97024,0,0
3920,1000,SW,RIVERVIEW,WAY,13,97060,2,2
3921,550,SW,RIVERSIDE,ST,,97219,1,1
3922,15420,NE,KNOTT,ST,17,97230,27,1
3923,2747,NW,RALEIGH,ST,#2,97210,1,0
3924,5725,SE,Tenino,ST,,97206,1,1
3925,191,,Oswego Summit,,191,97035,0,0
3926,12300,SE,MAIN,ST,,97233,1,1
3927,1255,NW,9TH,AVE,503,97209,194,1
3928,5236,SE,60TH,AVE,,97206,0,0
3929,9029,N,OSWEGO,AVE,,97203,0,0
3930,10345,NE,CLACKAMAS,ST,22,97220,26,1
3931,727,SW,Castle Ridge,LN,,97219,0,0
3932,5170,SW,LANDING,DR,102,97239,18,1
3933,14962,SE,CARUTHERS,CT,,97233,1,1
3934,1310,NW,NAITO,PKWY,707,97209,106,1
3935,841,SW,Gaines,ST,1802,97239,220,1
3936,4312,NE,MALLORY,AVE,,97211,0,0
3937,39,NE,THOMPSON,ST,,97212,2,2
3938,1510,NE,19TH,AVE,4,97232,4,1
3939,1920,SW,RIVER,DR,1203,97201,83,1
3940,11704,N,Island Cove,LN,,97217,3,3
3941,3625,SW,VESTA,ST,,97219,1,1
3942,1130,NW,12TH,AVE,108,97209,71,1
3943,21100,NE,SANDY,BLVD,17,97024,258,0
3944,949,NW,Overton,,1202,97209,184,1
3945,147,SE,73RD,AVE,,97215,1,1
3946,908,SW,Gaines   28,,28,97239,0,0
3947,217,NE,146TH,AVE,#11,97230,46,0
3948,2167,NW,Irving,ST,7,97210,15,1
3949,920,NW,NAITO,PKWY,J19,97209,24,0
3950,1260,NW,NAITO,PKWY,708,97209,96,1
3951,4810,SW,CALDEW,ST,A,97219,4,1
3952,45,,EAGLE CREST,DR,216,97035,0,0
3953,111,SW,HARRISON,ST,15B,97201,170,1
3954,7445,SE,72,AVE,,97206,10,0
3955,21564,NE,172B LAUREL WOOD,LN,172B,97024,0,0
3956,1930,SW,RIVER,DR,902,97201,72,1
3957,212,NW,UPTOWN,TER,1B,97210,5,1
3958,245,SW,NEBRASKA,ST,,97239,1,1
3959,841,SW,Gaines,ST,107,97239,220,1
3960,1260,NW,NAITO,PKWY,202,97209,96,1
3961,2013,NE,10TH,AVE,C,97212,7,1
3962,3570,SW,RIVER,PKWY,401,97239,151,1
3963,1410,NW,KEARNEY,ST,626,97209,130,1
3964,420,NW,11TH,AVE,1107,97209,141,2
3965,405,NW,UPTOWN,TER,2A,97210,6,1
3966,1205,SW,CARDINELL,DR,509,97201,61,1
3967,937,NW,GLISAN,ST,431E,97209,131,0
3968,8712,N,DECATUR ST 206,,206,97203,0,0
3969,4214,SE,HOLGATE,BLVD,,97206,2,2
3970,2448,NW,Westover,RD,E201,97210,10,0
3971,3823,NE,36TH,AVE,,97212,0,0
3972,1443,SW,MONTGOMERY,ST,5,97201,1,1
3973,15510,NE,KNOTT,ST,10,97230,28,1
3974,3601,SW,RIVER,PKWY,3001,97239,314,1
3975,5110,SW,LANDING,DR,203,97239,19,1
3976,8605,N,DRUID,AVE,,97203,0,0
3977,333,NW,9TH,AVE,919,97209,185,1
3978,3433,SW,MCNARY,PKWY,504,97035,0,0
3979,3570,SW,RIVER,PKWY,411,97239,151,1
3980,570,N,Tomahawk Island,DR,,97217,0,0
3981,2112,SE,148TH,PL,,97233,1,1
3982,1225,NE,84TH,AVE,,97220,0,0
3983,124,N,Tomahawk Island,DR,,97217,4,0
3984,1500,SW,5TH,AVE,205,97201,160,1
3985,21540,NE,WILLOW GLEN 181A,RD,181-A,97024,0,0
3986,55,NE,BRIDGETON,RD,3,97211,38,5
3987,1900,SW,River,DR,A 601,97201,68,0
3988,1030,NW,12TH,AVE,409,97209,178,1
3989,5530,SE,RURAL,ST,,97206,0,0
3990,1224,SE,UMATILLA,ST,,97202,1,1
3991,27,NW,2ND,AVE,,97209,1,0
3992,841,SW,GAINES,ST,1904,97239,220,1
3993,1025,NW,COUCH,ST,616,97209,136,1
3994,4650,NE,116TH,AVE,,97220,3,2
3995,323,NW,13th,AVE,404,97209,16,1
3996,21544,NE,LAURELWOOD 168A,LN,168-A,97024,0,0
3997,4320,SW,CORBETT,AVE,201,97239,58,1
3998,2109,NW,IRVING,ST,308,97210,56,1
3999,4119,NE,8TH,ST,,97030,1,1
4000,616,NW,WESTOVER,TER,,97210,1,1
4001,416,NW,13TH,AVE,307,97209,96,1
4002,1830,NW,RIVERSCAPE,ST,805,97209,79,0
4003,3200,SE,PALMQUIST,RD,8,97080,156,13
4004,7450,SE,64TH,AVE,,97206,0,0
4005,429,N,BRIDGETON,RD,#3,97217,71,0
4006,1900,SW,RIVER,DR,N406,97201,68,1
4007,3895,SW,CANBY,ST,,97219,1,1
4008,1255,NW,9TH,AVE,1110,97209,194,1
4009,1260,NW,NAITO,PKWY,505,97209,96,1
4010,411,NW,FLANDERS,ST,#302,97209,65,0
4011,31,SW,GIBBS,ST,,97239,1,1
4012,1125,NW,9TH,AVE,232,97209,153,1
4013,610,SW,Comus,CT,,97219,1,1
4014,4621,SW,CALDEW,ST,D,97219,4,1
4015,159,SW,FLORENCE,AVE,M 70,97080,81,0
4016,707,N,HAYDEN ISLAND,DR,224,97217,90,0
4017,1926,W,Burnside,,806,97209,265,1
4018,1001,NW,Lovejoy 1008,,1008,97209,0,0
4019,6681,N,MEARS,ST,,97203,1,1
4020,1503,N,HAYDEN ISLAND,DR,#135,97217,375,0
4021,4328,SW,DICKINSON,ST,End,97219,1,0
4022,2454,NW,Westover,RD,A103,97210,30,0
4023,1407,NW,23rd,AVE,,97209,1,0
4024,905,N,HARBOUR,DR,23,97217,35,1
4025,1525,NW,24TH,AVE,,97210,1,1
4026,159,SW,FLORENCE,AVE,G36,97080,81,1
4027,5170,SW,LANDING,DR,105,97239,18,1
4028,8802,NE,HASSALO,ST,,97220,1,1
4029,333,NW,9TH,AVE,912,97209,185,1
4030,526,NW,13,ST,4,97209,8,0
4031,4617,NE,KILLINGSWORTH,ST,9,97218,4,1
4032,1554,N,JESSUP,ST,,97217,2,2
4033,3601,SW,RIVER,PKWY,301,97239,314,1
4034,501,NE,WEBSTER,ST,,97211,0,0
4035,1025,NW,COUCH,ST,1314,97209,136,1
4036,8230,SE,13TH,AVE,,97202,3,3
4037,5937,SE,138TH CONTRACT??,PL,,97236,0,0
4038,1030,NW,JOHNSON,ST,323,97209,68,1
4039,4910,SE,109TH,AVE,,97266,1,1
4040,1258,NW,Shattuck,WAY,208,97030,31,1
4041,900,NE,FRANCIS,AVE,66,97030,165,1
4042,300,NW,8TH,AVE,301,97209,74,1
4043,1926,W,Burnside,,207,97209,265,1
4044,2336,SW,CACTUS,DR,,97205,1,1
4045,45,,EAGLE CREST,DR,222,97035,0,0
4046,1410,NW,KEARNEY,ST,916,97209,130,1
4047,1260,NW,NAITO,PKWY,#309,97209,96,0
4048,2336,SW,OSAGE,ST,606,97205,88,1
4049,1021,NE,68TH,AVE,1021,97213,1,1
4050,1001,NW,LOVEJOY,ST,812,97209,129,1
4051,820,NW,12TH,AVE,510,97209,70,1
4052,1221,SW,10TH,AVE,1012,97205,228,1
4053,14962,NE,ROSE,PKWY,,97230,1,1
4054,1025,NW,COUCH,ST,1213,97209,136,1
4055,8070,SE,19TH,AVE,,97202,0,0
4056,3601,SW,RIVER,PKWY,209,97239,314,1
4057,2445,NW,WESTOVER,RD,313,97210,66,1
4058,111,SW,HARRISON,ST,8G,97201,170,1
4059,2630,N,Hayden Island,DR,53,97217,103,0
4060,1832,NE,BROADWAY,ST,,97232,7,0
4061,1926,W,Burnside,,905,97209,265,1
4062,5407,SW,VIEW POINT,TER,,97239,2,2
4063,7112,N,RICHMOND,AVE,10,97203,14,1
4064,284,,CERVANTES,CIR,,97035,0,0
4065,3533,SE,GLADSTONE,ST,24,97202,10,1
4066,323,NW,13TH,AVE,410,97209,16,1
4067,2807,SE,58th,AVE,,97206,1,1
4068,10160,NW,WILSHIRE,LN,,97229,1,1
4069,1411,SE,30TH,AVE,7,97214,13,1
4070,2351,NW,WESTOVER,RD,1007,97210,112,1
4071,222,NW,UPTOWN,TER,3:00 AM,97210,7,0
4072,3641,SW,52ND,PL,,97221,2,1
4073,313,NE,137,AVE,,97230,1,0
4074,366,,CERVANTES,CIR,14-C,97035,0,0
4075,2030,NW,LOVEJOY,ST,9,97209,6,1
4076,12312,SW,13th,CT,Lot 5,97219,1,0
4077,4420,NW,BARNES,RD,3,97210,1,0
4078,2221,SW,1ST,AVE,2324,97201,153,1
4079,2829,SE,Belmont,ST,308,97214,32,1
4080,1920,SW,River Dr.,DR,G1003,97201,0,0
4081,2373,SE,44th,ST,201,97215,10,0
4082,12450,SE,MAIN,ST,,97233,1,1
4083,2351,NW,Westover,RD,502,97210,112,1
4084,10275,NW,WILSHIRE,LN,19,97229,1,1
4085,1926,W,Burnside,,701,97209,265,1
4086,23864,NE,TREEHILL,DR,,97060,1,1
4087,1920,SW,RIVER,DR,E102,97201,83,1
4088,1625,SE,NEHALEM,ST,,97202,6,6
4089,2785,NW,UPSHUR,ST,C,97210,9,1
4090,7529,N,LEAVITT,AVE,3-Apr,97203,1,0
4091,3356,NE,80TH,AVE,,97213,0,0
4092,7930,SE,57TH,AVE,,97206,0,0
4093,1221,SW,10TH,AVE,208,97205,228,1
4094,6315,SE,20th,AVE,,97202,1,1
4095,2336,SW,OSAGE,ST,607,97205,88,1
4096,3601,SW,RIVER,PKWY,1510,97239,314,1
4097,2377,SE,112TH,AVE,3,97216,1,1
4098,1310,NW,NAITO,PKWY,104,97209,106,1
4099,1123,NW,PARK RIDGE,LN,,97229,0,0
4100,8331,SE,WOODSTOCK,BLVD,,97266,1,0
4101,1800,NE,17TH,AVE,8,97212,11,1
4102,5150,SW,LANDING,DR,111,97239,37,1
4103,7552,SW,LA VIEW,DR,,97219,0,0
4104,193,N,HAYDEN BAY,DR,193,97217,1,1
